# curie_map:
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   AEO: http://purl.obolibrary.org/obo/AEO_
#   BAMS: http://w3id.org/sssom/unknown_prefix/bams/
#   BIRNLEX: http://w3id.org/sssom/unknown_prefix/birnlex/
#   BM: http://w3id.org/sssom/unknown_prefix/bm/
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   CALOHA: http://w3id.org/sssom/unknown_prefix/caloha/
#   CARO: http://purl.obolibrary.org/obo/CARO_
#   CL: http://purl.obolibrary.org/obo/CL_
#   DHBA: https://biopragmatics.github.io/providers/dhba/
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EHDAA2: http://purl.obolibrary.org/obo/EHDAA2_
#   EMAPA: http://purl.obolibrary.org/obo/EMAPA_
#   ENVO: http://purl.obolibrary.org/obo/ENVO_
#   EV: http://purl.obolibrary.org/obo/EV_
#   FAO: http://purl.obolibrary.org/obo/FAO_
#   FBbt: http://purl.obolibrary.org/obo/FBbt_
#   FMA: http://purl.obolibrary.org/obo/FMA_
#   GAID: http://w3id.org/sssom/unknown_prefix/gaid/
#   GC_ID: http://w3id.org/sssom/unknown_prefix/gc_id/
#   GO: http://purl.obolibrary.org/obo/GO_
#   GOC: http://w3id.org/sssom/unknown_prefix/goc/
#   HAO: http://purl.obolibrary.org/obo/HAO_
#   HBA: https://biopragmatics.github.io/providers/hba/
#   HsapDv: http://purl.obolibrary.org/obo/HsapDv_
#   ILX: http://w3id.org/sssom/unknown_prefix/ilx/
#   MA: http://purl.obolibrary.org/obo/MA_
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   MBA: https://biopragmatics.github.io/providers/mba/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MIAA: http://w3id.org/sssom/unknown_prefix/miaa/
#   MmusDv: http://purl.obolibrary.org/obo/MmusDv_
#   NCBITaxon: http://purl.obolibrary.org/obo/NCBITaxon_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   OGES: http://w3id.org/sssom/unknown_prefix/oges/
#   PBA: https://biopragmatics.github.io/providers/pba/
#   PMID: http://rdf.ncbi.nlm.nih.gov/pubchem/reference/
#   PR: http://purl.obolibrary.org/obo/PR_
#   RETIRED_EHDAA2: http://w3id.org/sssom/unknown_prefix/retired_ehdaa2/
#   RO: http://purl.obolibrary.org/obo/RO_
#   Reactome: http://w3id.org/sssom/unknown_prefix/reactome/
#   SCTID: http://snomed.info/id/
#   SPD: http://purl.obolibrary.org/obo/SPD_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   UMLS: http://linkedlifedata.com/resource/umls/id/
#   VHOG: http://purl.obolibrary.org/obo/VHOG_
#   WBbt: http://purl.obolibrary.org/obo/WBbt_
#   WBls: http://purl.obolibrary.org/obo/WBls_
#   Wikipedia: http://w3id.org/sssom/unknown_prefix/wikipedia/
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   ZFA: http://purl.obolibrary.org/obo/ZFA_
#   ZFS: http://purl.obolibrary.org/obo/ZFS_
#   galen: http://www.co-ode.org/ontologies/galen#
#   http: http://w3id.org/sssom/unknown_prefix/http/
#   https: http://w3id.org/sssom/unknown_prefix/https/
#   neuronames: http://braininfo.rprc.washington.edu/centraldirectory.aspx?ID=
#   oio: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: temp
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	subject_source	object_source	mapping_cardinality	comment
CL:0002306	epithelial cell of proximal tubule	oio:hasDbXref	FMA:62125	Epithelium of distal convoluted tubule	semapv:UnspecifiedMatching	CL	FMA	n:n	cardinality is n:n
CL:0002306	epithelial cell of proximal tubule	oio:hasDbXref	FMA:70973	Epithelial cell of proximal tubule	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002313	endocrine-paracrine cell of prostate gland	oio:hasDbXref	FMA:74390	Endocrine-paracrine cell of prostatic gland	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002313	endocrine-paracrine cell of prostate gland	oio:hasDbXref	FMA:86774	Glandular cell of prostate	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002321	embryonic cell (metazoa)	oio:hasDbXref	CALOHA:TS-0263		semapv:UnspecifiedMatching	CL	CALOHA	1:n	cardinality is 1:n
CL:0002321	embryonic cell (metazoa)	oio:hasDbXref	FMA:82840	Embryonic cell	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002321	embryonic cell (metazoa)	oio:hasDbXref	FMA:82841	Embryonic stem cell	semapv:UnspecifiedMatching	CL	FMA	n:n	cardinality is n:n
CL:0002322	embryonic stem cell	oio:hasDbXref	CALOHA:TS-0263		semapv:UnspecifiedMatching	CL	CALOHA	1:n	cardinality is 1:n
CL:0002322	embryonic stem cell	oio:hasDbXref	FMA:82841	Embryonic stem cell	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:0002325	mammary alveolar cell	oio:hasDbXref	FMA:74506	Luminal cell of alveolus of lactiferous gland	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002325	mammary alveolar cell	oio:hasDbXref	FMA:79866	Epithelial cell of lactiferous gland	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002371	somatic cell	oio:hasDbXref	FMA:72300	Somatic cell	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:0002380	oospore	oio:hasDbXref	FAO:0000039	oospore	semapv:UnspecifiedMatching	CL	FAO	1:n	cardinality is 1:n
CL:0002382	multinucleate conidium	oio:hasDbXref	FAO:0000033	multinucleate conidium	semapv:UnspecifiedMatching	CL	FAO	1:n	cardinality is 1:n
CL:0002383	conidium of conidiophore head	oio:hasDbXref	FAO:0000033	multinucleate conidium	semapv:UnspecifiedMatching	CL	FAO	1:n	cardinality is 1:n
CL:0002420	immature T cell	oio:hasDbXref	BTO:0001372	thymocyte	semapv:UnspecifiedMatching	CL	BTO	1:n	cardinality is 1:n
CL:0002420	immature T cell	oio:hasDbXref	CALOHA:TS-1042		semapv:UnspecifiedMatching	CL	CALOHA	1:n	cardinality is 1:n
CL:0002422	enucleated reticulocyte	oio:hasDbXref	CALOHA:TS-0864		semapv:UnspecifiedMatching	CL	CALOHA	1:n	cardinality is 1:n
CL:0002494	cardiocyte	oio:hasDbXref	BTO:0001539	parenchyma	semapv:UnspecifiedMatching	CL	BTO	1:n	cardinality is 1:n
CL:0002494	cardiocyte	oio:hasDbXref	CALOHA:TS-0115		semapv:UnspecifiedMatching	CL	CALOHA	1:n	cardinality is 1:n
CL:0002494	cardiocyte	oio:hasDbXref	FMA:83808	Cardiocyte	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002494	cardiocyte	oio:hasDbXref	FMA:84791	Heart cell	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002501	type D1 enteroendocrine cell	oio:hasDbXref	FMA:63207	Type D1 enteroendocrine cell	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:0002503	adventitial cell	oio:hasDbXref	BTO:0002441	pericyte	semapv:UnspecifiedMatching	CL	BTO	1:n	cardinality is 1:n
CL:0002573	Schwann cell	oio:hasDbXref	CALOHA:TS-0898		semapv:UnspecifiedMatching	CL	CALOHA	1:n	cardinality is 1:n
CL:0002609	obsolete neuron of cerebral cortex	oio:hasDbXref	BTO:0004102	cerebral cortical neuron	semapv:UnspecifiedMatching	CL	BTO	1:n	subject is obsolete | cardinality is 1:n
CL:0002609	obsolete neuron of cerebral cortex	oio:hasDbXref	FMA:84104	Neuron of cerebral cortex	semapv:UnspecifiedMatching	CL	FMA	1:n	subject is obsolete | cardinality is 1:n
CL:0002646	obsolete epithelial cell of buccal part of viscerocranial mucosa	oio:hasDbXref	FMA:70577	Epithelial cell of buccal part of viscerocranial mucosa	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:0002647	obsolete epithelial cell of anterior palatal part of viscerocranial mucosa	oio:hasDbXref	FMA:70580	Epithelial cell of anterior palatal part of viscerocranial mucosa	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:0002648	obsolete epithelial cell of nasal part of viscerocranial mucosa	oio:hasDbXref	FMA:70554	Epithelial cell of nasal part of viscerocranial mucosa	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:0002649	obsolete epithelial cell of gingival part of viscerocranial mucosa	oio:hasDbXref	FMA:70579	Epithelial cell of gingival part of viscerocranial mucosa	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:0002650	obsolete epithelial cell of paranasal sinus part of viscerocranial mucosa	oio:hasDbXref	FMA:70578	Epithelial cell of paranasal sinus part of viscerocranial mucosa	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:0002660	luminal cell of acinus of lactiferous gland	oio:hasDbXref	FMA:74505	Luminal cell of acinus of lactiferous gland	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:0002662	luminal cell of lactiferous duct	oio:hasDbXref	FMA:74504	Luminal cell of lactiferous duct	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:0002662	luminal cell of lactiferous duct	oio:hasDbXref	FMA:74505	Luminal cell of acinus of lactiferous gland	semapv:UnspecifiedMatching	CL	FMA	n:n	cardinality is n:n
CL:0003013	G10 retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0001-7258-9596		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0003013	G10 retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0002-5260-9315		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0003014	G11 retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0001-7258-9596		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0003014	G11 retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0002-5260-9315		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0003015	G11-ON retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0001-7258-9596		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0003015	G11-ON retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0002-5260-9315		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0003016	G11-OFF retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0001-7258-9596		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0003016	G11-OFF retinal ganglion cell	oio:hasDbXref	https://orcid.org/0000-0002-5260-9315		semapv:UnspecifiedMatching	CL	https	n:n	cardinality is n:n
CL:0005023	branchiomotor neuron	oio:hasDbXref	PMID:14699587		semapv:UnspecifiedMatching	CL	PMID	1:n	cardinality is 1:n
CL:0009001	compound eye retinal cell	oio:hasDbXref	GOC:pr		semapv:UnspecifiedMatching	CL	GOC	1:n	cardinality is 1:n
CL:0009002	inflammatory cell	oio:hasDbXref	GOC:pr		semapv:UnspecifiedMatching	CL	GOC	1:n	cardinality is 1:n
CL:0009003	larval midgut cell	oio:hasDbXref	GOC:pr		semapv:UnspecifiedMatching	CL	GOC	1:n	cardinality is 1:n
CL:0009005	salivary gland cell	oio:hasDbXref	GOC:pr		semapv:UnspecifiedMatching	CL	GOC	1:n	cardinality is 1:n
CL:0010012	cerebral cortex neuron	oio:hasDbXref	BTO:0004102	cerebral cortical neuron	semapv:UnspecifiedMatching	CL	BTO	1:n	cardinality is 1:n
CL:0010012	cerebral cortex neuron	oio:hasDbXref	FMA:84104	Neuron of cerebral cortex	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:0015000	cranial motor neuron	oio:hasDbXref	PMID:14699587		semapv:UnspecifiedMatching	CL	PMID	1:n	cardinality is 1:n
CL:1000191	pillar cell	oio:hasDbXref	FMA:75722	Pillar cell of cochlea	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:1000316	obsolete goblet cell of epithelium of small intestine	oio:hasDbXref	FMA:263042	Goblet cell of epithelium of small intestine	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:1000318	obsolete small intestine crypt goblet cell	oio:hasDbXref	FMA:263050	Goblet cell of epithelium of crypt of Lieberkuhn of small intestine	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:1000319	obsolete goblet cell of epithelium proper of small intestine	oio:hasDbXref	FMA:263052	Goblet cell of epithelium proper of small intestine	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:1000328	obsolete goblet cell of epithelium proper of large intestine	oio:hasDbXref	FMA:263071	Goblet cell of epithelium proper of large intestine	semapv:UnspecifiedMatching	CL	FMA	1:1	subject is obsolete
CL:1000346	enterocyte of epithelium proper of large intestine	oio:hasDbXref	FMA:263090	Enterocyte of epithelium proper of large intestine	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:1000346	enterocyte of epithelium proper of large intestine	oio:hasDbXref	FMA:263112	Vacuolar absorptive cell of epithelium proper of large intestine	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:1000481	transitional myocyte of atrioventricular bundle	oio:hasDbXref	FMA:83388	Transitional myocyte of atrioventricular bundle	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:1000481	transitional myocyte of atrioventricular bundle	oio:hasDbXref	FMA:83885	Paraflocculus of cerebellum	semapv:UnspecifiedMatching	CL	FMA	n:1	cardinality is n:1
CL:1001599	pancreas exocrine glandular cell	oio:hasDbXref	BTO:0000028	pancreatic acinar cell	semapv:UnspecifiedMatching	CL	BTO	1:n	cardinality is 1:n
CL:2000002	decidual cell	oio:hasDbXref	BTO:0002770	decidual cell	semapv:UnspecifiedMatching	CL	BTO	n:1	cardinality is n:1
CL:2000002	decidual cell	oio:hasDbXref	BTO:0005756	decidual stromal cell	semapv:UnspecifiedMatching	CL	BTO	n:1	cardinality is n:1
CL:2000032	peripheral nervous system neuron	oio:hasDbXref	FMA:84664	Peripheral neuron	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:2000060	placental villous trophoblast	oio:hasDbXref	BTO:0006119	villous cytotrophoblast	semapv:UnspecifiedMatching	CL	BTO	n:1	cardinality is n:1
CL:2000060	placental villous trophoblast	oio:hasDbXref	BTO:0006208	extravillous trophoblast cell	semapv:UnspecifiedMatching	CL	BTO	n:1	cardinality is n:1
CL:4023043	L5/6 near-projecting glutamatergic neuron of the primary motor cortex	oio:hasDbXref	ILX:0770161		semapv:UnspecifiedMatching	CL	ILX	1:n	cardinality is 1:n
CL:4023049	L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex	oio:hasDbXref	ILX:0770157		semapv:UnspecifiedMatching	CL	ILX	1:n	cardinality is 1:n
CL:4023050	L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex	oio:hasDbXref	ILX:0770158		semapv:UnspecifiedMatching	CL	ILX	1:n	cardinality is 1:n
CL:4023099	obsolete L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens)	oio:hasDbXref	ILX:0770157		semapv:UnspecifiedMatching	CL	ILX	1:n	subject is obsolete | cardinality is 1:n
CL:4023100	obsolete L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Homo sapiens)	oio:hasDbXref	ILX:0770158		semapv:UnspecifiedMatching	CL	ILX	1:n	subject is obsolete | cardinality is 1:n
CL:4023101	obsolete L5/6 near-projecting glutamatergic neuron of the primary motor cortex (Homo sapiens)	oio:hasDbXref	ILX:0770161		semapv:UnspecifiedMatching	CL	ILX	1:n	subject is obsolete | cardinality is 1:n
CL:4023102	obsolete L5/6 near-projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus)	oio:hasDbXref	ILX:0770161		semapv:UnspecifiedMatching	CL	ILX	1:n	subject is obsolete | cardinality is 1:n
CL:4023104	obsolete L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus)	oio:hasDbXref	ILX:0770157		semapv:UnspecifiedMatching	CL	ILX	1:n	subject is obsolete | cardinality is 1:n
CL:4023105	obsolete L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex (Callithrix jacchus)	oio:hasDbXref	ILX:0770158		semapv:UnspecifiedMatching	CL	ILX	1:n	subject is obsolete | cardinality is 1:n
CL:4023120	cochlea auditory hair cell	oio:hasDbXref	FMA:62364	Cochlear hair cell	semapv:UnspecifiedMatching	CL	FMA	1:n	cardinality is 1:n
CL:4029001	gamete-nursing cell	oio:hasDbXref	BTO:0000953	nurse cell	semapv:UnspecifiedMatching	CL	BTO	1:n	cardinality is 1:n
GO:0001553	luteinization	oio:hasDbXref	Wikipedia:Luteal_phase		semapv:UnspecifiedMatching	GO	Wikipedia	n:1	cardinality is n:1
GO:0001553	luteinization	oio:hasDbXref	Wikipedia:Luteinization		semapv:UnspecifiedMatching	GO	Wikipedia	n:1	cardinality is n:1
GO:0001764	neuron migration	oio:hasDbXref	Wikipedia:Neural_development#Neuron_migration		semapv:UnspecifiedMatching	GO	Wikipedia	n:1	cardinality is n:1
GO:0001764	neuron migration	oio:hasDbXref	Wikipedia:Neuron_migration		semapv:UnspecifiedMatching	GO	Wikipedia	n:1	cardinality is n:1
GO:0004536	DNA nuclease activity	oio:hasDbXref	Reactome:R-HSA-211247		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004536	DNA nuclease activity	oio:hasDbXref	Reactome:R-HSA-5685994		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004536	DNA nuclease activity	oio:hasDbXref	Reactome:R-HSA-6785986		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004672	protein kinase activity	oio:hasDbXref	Reactome:R-HSA-156832		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004672	protein kinase activity	oio:hasDbXref	Reactome:R-HSA-937034		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004672	protein kinase activity	oio:hasDbXref	Reactome:R-HSA-9604606		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004672	protein kinase activity	oio:hasDbXref	Reactome:R-HSA-9673284		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004672	protein kinase activity	oio:hasDbXref	Reactome:R-HSA-975139		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-109702		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-109822		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-109823		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-109860		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-109862		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-111919		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-111970		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-112342		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-112381		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1168635		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1168638		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1168641		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1181149		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1181156		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1181355		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1225894		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1358791		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1362270		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-139908		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-139918		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1445144		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1449597		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1454699		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1458463		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1549526		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-156673		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-156678		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-156682		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-156699		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-156723		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1592233		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-162363		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-162657		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-163010		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1632857		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-163416		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-163418		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-1638803		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-164151		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165162		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165182		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165692		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165718		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165726		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165758		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165766		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-165777		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-166119		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-166245		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-166284		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-166286		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-167084		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-167098		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
GO:0004674	protein serine/threonine kinase activity	oio:hasDbXref	Reactome:R-HSA-168053		semapv:UnspecifiedMatching	GO	Reactome	n:1	cardinality is n:1
